0,ATKMSG_M_000,!,2,-1,54,1620,0,"-1
0
0
-1
0"
1756,ATKMSG_M_439,{tag:0} used Rock Wrecker!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1757,ATKMSG_Y_439,The wild {tag:0} used Rock Wrecker!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1758,ATKMSG_E_439,The opposing {tag:0} used Rock Wrecker!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1759,ATKMSG_T_439,{tag:0}’s {tag:1} used Rock Wrecker!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1760,ATKMSG_M_440,{tag:0} used Cross Poison!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1761,ATKMSG_Y_440,The wild {tag:0} used Cross Poison!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1762,ATKMSG_E_440,The opposing {tag:0} used Cross Poison!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1763,ATKMSG_T_440,{tag:0}’s {tag:1} used Cross Poison!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1764,ATKMSG_M_441,{tag:0} used Gunk Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1765,ATKMSG_Y_441,The wild {tag:0} used Gunk Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1766,ATKMSG_E_441,The opposing {tag:0} used Gunk Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1767,ATKMSG_T_441,{tag:0}’s {tag:1} used Gunk Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1768,ATKMSG_M_442,{tag:0} used Iron Head!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1769,ATKMSG_Y_442,The wild {tag:0} used Iron Head!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1770,ATKMSG_E_442,The opposing {tag:0} used Iron Head!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1771,ATKMSG_T_442,{tag:0}’s {tag:1} used Iron Head!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1772,ATKMSG_M_443,{tag:0} used Magnet Bomb!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1773,ATKMSG_Y_443,The wild {tag:0} used Magnet Bomb!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1774,ATKMSG_E_443,The opposing {tag:0} used Magnet Bomb!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1775,ATKMSG_T_443,{tag:0}’s {tag:1} used Magnet Bomb!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1776,ATKMSG_M_444,{tag:0} used Stone Edge!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1777,ATKMSG_Y_444,The wild {tag:0} used Stone Edge!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1778,ATKMSG_E_444,The opposing {tag:0} used Stone Edge!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1779,ATKMSG_T_444,{tag:0}’s {tag:1} used Stone Edge!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1780,ATKMSG_M_445,{tag:0} used Captivate!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1781,ATKMSG_Y_445,The wild {tag:0} used Captivate!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1782,ATKMSG_E_445,The opposing {tag:0} used Captivate!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1783,ATKMSG_T_445,{tag:0}’s {tag:1} used Captivate!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1784,ATKMSG_M_446,{tag:0} used Stealth Rock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1785,ATKMSG_Y_446,The wild {tag:0} used Stealth Rock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1786,ATKMSG_E_446,The opposing {tag:0} used Stealth Rock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1787,ATKMSG_T_446,{tag:0}’s {tag:1} used Stealth Rock!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1788,ATKMSG_M_447,{tag:0} used Grass Knot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1789,ATKMSG_Y_447,The wild {tag:0} used Grass Knot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1790,ATKMSG_E_447,The opposing {tag:0} used Grass Knot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1791,ATKMSG_T_447,{tag:0}’s {tag:1} used Grass Knot!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1792,ATKMSG_M_448,{tag:0} used Chatter!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1793,ATKMSG_Y_448,The wild {tag:0} used Chatter!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1794,ATKMSG_E_448,The opposing {tag:0} used Chatter!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1795,ATKMSG_T_448,{tag:0}’s {tag:1} used Chatter!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1796,ATKMSG_M_449,{tag:0} used Judgment!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1797,ATKMSG_Y_449,The wild {tag:0} used Judgment!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1798,ATKMSG_E_449,The opposing {tag:0} used Judgment!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1799,ATKMSG_T_449,{tag:0}’s {tag:1} used Judgment!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1800,ATKMSG_M_450,{tag:0} used Bug Bite!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1801,ATKMSG_Y_450,The wild {tag:0} used Bug Bite!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1802,ATKMSG_E_450,The opposing {tag:0} used Bug Bite!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1803,ATKMSG_T_450,{tag:0}’s {tag:1} used Bug Bite!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1804,ATKMSG_M_451,{tag:0} used Charge Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1805,ATKMSG_Y_451,The wild {tag:0} used Charge Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1806,ATKMSG_E_451,The opposing {tag:0} used Charge Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1807,ATKMSG_T_451,{tag:0}’s {tag:1} used Charge Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1808,ATKMSG_M_452,{tag:0} used Wood Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1809,ATKMSG_Y_452,The wild {tag:0} used Wood Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1810,ATKMSG_E_452,The opposing {tag:0} used Wood Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1811,ATKMSG_T_452,{tag:0}’s {tag:1} used Wood Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1812,ATKMSG_M_453,{tag:0} used Aqua Jet!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1813,ATKMSG_Y_453,The wild {tag:0} used Aqua Jet!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1814,ATKMSG_E_453,The opposing {tag:0} used Aqua Jet!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1815,ATKMSG_T_453,{tag:0}’s {tag:1} used Aqua Jet!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1816,ATKMSG_M_454,{tag:0} used Attack Order!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1817,ATKMSG_Y_454,The wild {tag:0} used Attack Order!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1818,ATKMSG_E_454,The opposing {tag:0} used Attack Order!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1819,ATKMSG_T_454,{tag:0}’s {tag:1} used Attack Order!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1820,ATKMSG_M_455,{tag:0} used Defend Order!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1821,ATKMSG_Y_455,The wild {tag:0} used Defend Order!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1822,ATKMSG_E_455,The opposing {tag:0} used Defend Order!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1823,ATKMSG_T_455,{tag:0}’s {tag:1} used Defend Order!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1824,ATKMSG_M_456,{tag:0} used Heal Order!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1825,ATKMSG_Y_456,The wild {tag:0} used Heal Order!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1826,ATKMSG_E_456,The opposing {tag:0} used Heal Order!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1827,ATKMSG_T_456,{tag:0}’s {tag:1} used Heal Order!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1828,ATKMSG_M_457,{tag:0} used Head Smash!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1829,ATKMSG_Y_457,The wild {tag:0} used Head Smash!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1830,ATKMSG_E_457,The opposing {tag:0} used Head Smash!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1831,ATKMSG_T_457,{tag:0}’s {tag:1} used Head Smash!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1832,ATKMSG_M_458,{tag:0} used Double Hit!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1833,ATKMSG_Y_458,The wild {tag:0} used Double Hit!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1834,ATKMSG_E_458,The opposing {tag:0} used Double Hit!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1835,ATKMSG_T_458,{tag:0}’s {tag:1} used Double Hit!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1836,ATKMSG_M_459,{tag:0} used Roar of Time!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1837,ATKMSG_Y_459,The wild {tag:0} used Roar of Time!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1838,ATKMSG_E_459,The opposing {tag:0} used Roar of Time!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1839,ATKMSG_T_459,{tag:0}’s {tag:1} used Roar of Time!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1840,ATKMSG_M_460,{tag:0} used Spacial Rend!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1841,ATKMSG_Y_460,The wild {tag:0} used Spacial Rend!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1842,ATKMSG_E_460,The opposing {tag:0} used Spacial Rend!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1843,ATKMSG_T_460,{tag:0}’s {tag:1} used Spacial Rend!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1844,ATKMSG_M_461,{tag:0} used Lunar Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1845,ATKMSG_Y_461,The wild {tag:0} used Lunar Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1846,ATKMSG_E_461,The opposing {tag:0} used Lunar Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1847,ATKMSG_T_461,{tag:0}’s {tag:1} used Lunar Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1848,ATKMSG_M_462,{tag:0} used Crush Grip!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1849,ATKMSG_Y_462,The wild {tag:0} used Crush Grip!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1850,ATKMSG_E_462,The opposing {tag:0} used Crush Grip!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1851,ATKMSG_T_462,{tag:0}’s {tag:1} used Crush Grip!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1852,ATKMSG_M_463,{tag:0} used Magma Storm!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1853,ATKMSG_Y_463,The wild {tag:0} used Magma Storm!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1854,ATKMSG_E_463,The opposing {tag:0} used Magma Storm!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1855,ATKMSG_T_463,{tag:0}’s {tag:1} used Magma Storm!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1856,ATKMSG_M_464,{tag:0} used Dark Void!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1857,ATKMSG_Y_464,The wild {tag:0} used Dark Void!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1858,ATKMSG_E_464,The opposing {tag:0} used Dark Void!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1859,ATKMSG_T_464,{tag:0}’s {tag:1} used Dark Void!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1860,ATKMSG_M_465,{tag:0} used Seed Flare!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1861,ATKMSG_Y_465,The wild {tag:0} used Seed Flare!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1862,ATKMSG_E_465,The opposing {tag:0} used Seed Flare!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1863,ATKMSG_T_465,{tag:0}’s {tag:1} used Seed Flare!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1864,ATKMSG_M_466,{tag:0} used Ominous Wind!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1865,ATKMSG_Y_466,The wild {tag:0} used Ominous Wind!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1866,ATKMSG_E_466,The opposing {tag:0} used Ominous Wind!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1867,ATKMSG_T_466,{tag:0}’s {tag:1} used Ominous Wind!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1868,ATKMSG_M_467,{tag:0} used Shadow Force!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1869,ATKMSG_Y_467,The wild {tag:0} used Shadow Force!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1870,ATKMSG_E_467,The opposing {tag:0} used Shadow Force!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1871,ATKMSG_T_467,{tag:0}’s {tag:1} used Shadow Force!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1872,ATKMSG_M_468,{tag:0} used Hone Claws!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1873,ATKMSG_Y_468,The wild {tag:0} used Hone Claws!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1874,ATKMSG_E_468,The opposing {tag:0} used Hone Claws!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1875,ATKMSG_T_468,{tag:0}’s {tag:1} used Hone Claws!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1876,ATKMSG_M_469,{tag:0} used Wide Guard!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1877,ATKMSG_Y_469,The wild {tag:0} used Wide Guard!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1878,ATKMSG_E_469,The opposing {tag:0} used Wide Guard!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1879,ATKMSG_T_469,{tag:0}’s {tag:1} used Wide Guard!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1880,ATKMSG_M_470,{tag:0} used Guard Split!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1881,ATKMSG_Y_470,The wild {tag:0} used Guard Split!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1882,ATKMSG_E_470,The opposing {tag:0} used Guard Split!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1883,ATKMSG_T_470,{tag:0}’s {tag:1} used Guard Split!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1884,ATKMSG_M_471,{tag:0} used Power Split!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1885,ATKMSG_Y_471,The wild {tag:0} used Power Split!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1886,ATKMSG_E_471,The opposing {tag:0} used Power Split!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1887,ATKMSG_T_471,{tag:0}’s {tag:1} used Power Split!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1888,ATKMSG_M_472,{tag:0} used Wonder Room!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1889,ATKMSG_Y_472,The wild {tag:0} used Wonder Room!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1890,ATKMSG_E_472,The opposing {tag:0} used Wonder Room!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1891,ATKMSG_T_472,{tag:0}’s {tag:1} used Wonder Room!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1892,ATKMSG_M_473,{tag:0} used Psyshock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1893,ATKMSG_Y_473,The wild {tag:0} used Psyshock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1894,ATKMSG_E_473,The opposing {tag:0} used Psyshock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1895,ATKMSG_T_473,{tag:0}’s {tag:1} used Psyshock!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1896,ATKMSG_M_474,{tag:0} used Venoshock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1897,ATKMSG_Y_474,The wild {tag:0} used Venoshock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1898,ATKMSG_E_474,The opposing {tag:0} used Venoshock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1899,ATKMSG_T_474,{tag:0}’s {tag:1} used Venoshock!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1900,ATKMSG_M_475,{tag:0} used Autotomize!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1901,ATKMSG_Y_475,The wild {tag:0} used Autotomize!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1902,ATKMSG_E_475,The opposing {tag:0} used Autotomize!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1903,ATKMSG_T_475,{tag:0}’s {tag:1} used Autotomize!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1904,ATKMSG_M_476,{tag:0} used Rage Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1905,ATKMSG_Y_476,The wild {tag:0} used Rage Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1906,ATKMSG_E_476,The opposing {tag:0} used Rage Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1907,ATKMSG_T_476,{tag:0}’s {tag:1} used Rage Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1908,ATKMSG_M_477,{tag:0} used Telekinesis!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1909,ATKMSG_Y_477,The wild {tag:0} used Telekinesis!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1910,ATKMSG_E_477,The opposing {tag:0} used Telekinesis!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1911,ATKMSG_T_477,{tag:0}’s {tag:1} used Telekinesis!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1912,ATKMSG_M_478,{tag:0} used Magic Room!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1913,ATKMSG_Y_478,The wild {tag:0} used Magic Room!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1914,ATKMSG_E_478,The opposing {tag:0} used Magic Room!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1915,ATKMSG_T_478,{tag:0}’s {tag:1} used Magic Room!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1916,ATKMSG_M_479,{tag:0} used Smack Down!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1917,ATKMSG_Y_479,The wild {tag:0} used Smack Down!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1918,ATKMSG_E_479,The opposing {tag:0} used Smack Down!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1919,ATKMSG_T_479,{tag:0}’s {tag:1} used Smack Down!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1920,ATKMSG_M_480,{tag:0} used Storm Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1921,ATKMSG_Y_480,The wild {tag:0} used Storm Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1922,ATKMSG_E_480,The opposing {tag:0} used Storm Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1923,ATKMSG_T_480,{tag:0}’s {tag:1} used Storm Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1924,ATKMSG_M_481,{tag:0} used Flame Burst!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1925,ATKMSG_Y_481,The wild {tag:0} used Flame Burst!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1926,ATKMSG_E_481,The opposing {tag:0} used Flame Burst!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1927,ATKMSG_T_481,{tag:0}’s {tag:1} used Flame Burst!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1928,ATKMSG_M_482,{tag:0} used Sludge Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1929,ATKMSG_Y_482,The wild {tag:0} used Sludge Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1930,ATKMSG_E_482,The opposing {tag:0} used Sludge Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1931,ATKMSG_T_482,{tag:0}’s {tag:1} used Sludge Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1932,ATKMSG_M_483,{tag:0} used Quiver Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1933,ATKMSG_Y_483,The wild {tag:0} used Quiver Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1934,ATKMSG_E_483,The opposing {tag:0} used Quiver Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1935,ATKMSG_T_483,{tag:0}’s {tag:1} used Quiver Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1936,ATKMSG_M_484,{tag:0} used Heavy Slam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1937,ATKMSG_Y_484,The wild {tag:0} used Heavy Slam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
